video_id,participant_id,frame_file,face_detected,mean_EAR,MAR,pitch,yaw,roll,detection_method,mean_EAR_smooth,MAR_smooth,pitch_smooth,yaw_smooth,roll_smooth,alpha,eye_state,PERCLOS
0,partcipant2,frame_00064.jpg,True,0.14494,0.01174,-42.53,-177.76,-176.77,strict,0.13439,0.0137433333333333,6.350000000000015,57.61333333333332,59.93333333333333,0.11055,0,0.0
0,partcipant2,frame_00065.jpg,True,0.13702,0.01565,31.76,174.82,178.01,strict,0.1352566666666666,0.0142933333333333,6.420000000000015,58.40999999999999,60.00999999999999,0.11055,0,0.0
0,partcipant2,frame_00066.jpg,True,0.12381,0.01549,30.03,178.17,178.79,strict,0.1255633333333333,0.0147166666666666,7.020000000000017,58.45666666666665,59.936666666666646,0.11055,0,0.0
0,partcipant2,frame_00067.jpg,True,0.11586,0.01301,-40.73,-177.62,-176.99,strict,0.1280233333333333,0.0137133333333333,-18.013333333333318,-58.77666666666668,-58.59,0.11055,0,0.0
0,partcipant2,frame_00068.jpg,True,0.1444,0.01264,-43.34,-176.88,-177.57,strict,0.12338,0.01441,-40.74333333333332,-58.67333333333334,-176.99333333333334,0.11055,0,0.0
0,partcipant2,frame_00069.jpg,True,0.10988,0.01758,-38.16,178.48,-176.42,strict,0.12185,0.01545,-40.14666666666665,60.05333333333332,-176.74666666666667,0.11055,0,0.0
0,partcipant2,frame_00070.jpg,True,0.11127,0.01613,-38.94,178.56,-176.25,strict,0.11991,0.0182166666666666,-37.88999999999998,178.44999999999996,-176.8766666666667,0.11055,0,0.0
0,partcipant2,frame_00071.jpg,True,0.13858,0.02094,-36.57,178.31,-177.96,strict,0.1239699999999999,0.0195433333333333,-37.84666666666664,178.64,-177.02,0.11055,0,0.0
0,partcipant2,frame_00072.jpg,True,0.12206,0.02156,-38.03,179.05,-176.85,strict,0.1360066666666667,0.0184033333333333,-39.76999999999998,60.17666666666667,-177.37,0.11055,0,0.0
0,partcipant2,frame_00073.jpg,True,0.14738,0.01271,-44.71,-176.83,-177.3,strict,0.13879,0.0154566666666666,-41.96999999999999,-58.52666666666668,-177.14,0.11055,0,0.0
0,partcipant2,frame_00074.jpg,True,0.14693,0.0121,-43.17,-177.8,-177.27,strict,0.1424233333333333,0.01371,-43.88333333333332,-177.57333333333335,-176.95000000000002,0.11055,0,0.0
0,partcipant2,frame_00075.jpg,True,0.13296,0.01632,-43.77,-178.09,-176.28,strict,0.13623,0.013,-44.47666666666665,-178.30333333333337,-176.64333333333337,0.11055,0,0.0
0,partcipant2,frame_00076.jpg,True,0.1288,0.01058,-46.49,-179.02,-176.38,strict,0.13454,0.0130966666666666,-45.43333333333332,-178.26000000000002,-176.40666666666667,0.11055,0,0.0
0,partcipant2,frame_00077.jpg,True,0.14186,0.01239,-46.04,-177.67,-176.56,strict,0.1327933333333333,0.00919,-46.40333333333332,-178.88,-176.32000000000002,0.11055,0,0.0
0,partcipant2,frame_00078.jpg,True,0.12772,0.0046,-46.68,-179.95,-176.02,strict,0.13498,0.0092933333333333,-19.55333333333332,-61.366666666666674,-58.51000000000001,0.11055,0,0.0
0,partcipant2,frame_00079.jpg,True,0.13536,0.01089,34.06,173.52,177.05,strict,0.1379466666666666,0.00919,8.37333333333335,-61.3,0.6833333333333337,0.11055,0,0.0
0,partcipant2,frame_00080.jpg,True,0.15076,0.01208,37.74,-177.47,1.02,strict,0.1430633333333333,0.0119333333333333,10.816666666666684,-59.903333333333336,0.0966666666666734,0.11055,0,0.0
0,partcipant2,frame_00081.jpg,True,0.14307,0.01283,-39.35,-175.76,-177.78,strict,0.14312,0.01222,-15.943333333333316,-171.86666666666667,-61.01333333333333,0.11055,0,0.0
0,partcipant2,frame_00082.jpg,True,0.13553,0.01175,-46.22,-162.37,-6.28,strict,0.13507,0.0131033333333333,-18.636666666666653,-53.97333333333333,-1.9299999999999973,0.11055,0,0.0
0,partcipant2,frame_00083.jpg,True,0.12661,0.01473,29.66,176.21,178.27,strict,0.1327633333333333,0.01426,4.74333333333335,63.13,116.74333333333334,0.11055,0,0.0
0,partcipant2,frame_00084.jpg,True,0.13615,0.0163,30.79,175.55,178.24,strict,0.1297199999999999,0.0143433333333333,29.723333333333347,175.15666666666667,177.98666666666668,0.11055,0,0.0
0,partcipant2,frame_00085.jpg,True,0.1264,0.012,28.72,173.71,177.45,strict,0.1324066666666666,0.0139233333333333,4.806666666666682,57.46333333333332,59.46333333333333,0.11055,0,0.0
0,partcipant2,frame_00086.jpg,True,0.13467,0.01347,-45.09,-176.87,-177.3,strict,0.1232033333333333,0.0133266666666666,-32.65333333333332,58.79333333333332,-59.50333333333334,0.11055,0,0.0
0,partcipant2,frame_00087.jpg,True,0.10854,0.01451,-81.59,179.54,-178.66,strict,0.1173466666666666,0.01366,-30.93333333333332,59.23666666666665,-59.60666666666668,0.11055,0,0.0
0,partcipant2,frame_00088.jpg,True,0.10883,0.013,33.88,175.04,177.14,strict,0.1095466666666666,0.0137733333333333,-4.916666666666653,176.67,58.31999999999999,0.11055,1,1.1235955056179776
0,partcipant2,frame_00089.jpg,True,0.11127,0.01381,32.96,175.43,176.48,strict,0.1135566666666666,0.01368,-4.826666666666649,175.26333333333332,59.75666666666667,0.11055,0,1.1111111111111112
0,partcipant2,frame_00090.jpg,True,0.12057,0.01423,-81.32,175.32,-174.35,strict,0.1224533333333333,0.01391,-30.44333333333332,57.72333333333333,-58.53333333333333,0.11055,0,1.098901098901099
0,partcipant2,frame_00091.jpg,True,0.13552,0.01369,-42.97,-177.58,-177.73,strict,0.1244466666666666,0.01409,-56.33999999999998,-60.600000000000016,-176.08666666666667,0.11055,0,1.0869565217391304
0,partcipant2,frame_00092.jpg,True,0.11725,0.01435,-44.73,-179.54,-176.18,strict,0.1261766666666666,0.0126266666666666,-44.47666666666665,-173.57000000000002,-119.79333333333334,0.11055,0,1.0752688172043012
0,partcipant2,frame_00093.jpg,True,0.12576,0.00984,-45.73,-163.59,-5.47,strict,0.1179799999999999,0.0114366666666666,-19.889999999999983,-56.50666666666667,-1.4666666666666686,0.11055,0,1.0638297872340425
0,partcipant2,frame_00094.jpg,True,0.11093,0.01012,30.79,173.61,177.25,strict,0.1192399999999999,0.01204,-19.589999999999986,-56.08666666666667,-1.5633333333333326,0.11055,0,1.0526315789473684
0,partcipant2,frame_00095.jpg,True,0.12103,0.01616,-43.83,-178.28,-176.47,strict,0.1152933333333333,0.01392,5.213333333333345,57.133333333333326,59.52,0.11055,0,1.0416666666666665
0,partcipant2,frame_00096.jpg,True,0.11392,0.01548,28.68,176.07,177.78,strict,0.1198699999999999,0.0127933333333333,7.926666666666679,-60.096666666666685,0.6566666666666675,0.11055,0,1.0309278350515463
0,partcipant2,frame_00097.jpg,True,0.12466,0.00674,38.93,-178.08,0.66,strict,0.1216133333333333,0.0121766666666666,8.063333333333347,-59.94000000000002,0.5133333333333306,0.11055,0,1.0204081632653061
0,partcipant2,frame_00098.jpg,True,0.12626,0.01431,-43.42,-177.81,-176.9,strict,0.1226466666666666,0.0111866666666666,9.213333333333344,-60.113333333333344,0.4633333333333287,0.11055,0,1.0101010101010102
0,partcipant2,frame_00099.jpg,True,0.11702,0.01251,32.13,175.55,177.63,strict,0.1254133333333333,0.0123666666666666,-19.46333333333332,-60.21000000000001,-58.66333333333333,0.11055,0,1.0
0,partcipant2,frame_00100.jpg,True,0.13296,0.01028,-47.1,-178.37,-176.72,strict,0.13061,0.0111966666666666,6.523333333333345,57.53666666666666,59.156666666666666,0.11055,0,0.9900990099009901
0,partcipant2,frame_00101.jpg,True,0.14185,0.0108,34.54,175.43,176.56,strict,0.1398133333333333,0.01093,7.396666666666678,57.43999999999999,58.78,0.11055,0,0.9803921568627451
